0.000,0.083,0.667,2.250,5.333,10.417,18.000,28.583,42.667,60.750,83.333,110.917,144.000,183.083,228.667,281.250,341.333,409.417,486.000,571.583,666.667,771.750,887.333,1013.917,1152.000,1302.083,1464.667,1640.250,1829.333,2032.417,2250.000,2482.583,2730.667,2994.750,3275.333,3572.917,3888.000,4221.083,4572.667,4943.250,5333.333,5743.417,6174.000,6625.583,7098.667,7593.750,8111.333,8651.917,9216.000,9804.083,10416.667,0.000,0.083,0.750,2.333,4.417,7.500,12.083,18.667,27.750,39.833
1464.667,1315.333,1204.500,1130.667,1092.333,1088.000,1116.167,1175.333,1264.000,1380.667,1523.833,1692.000,1883.667,2097.333,2331.500,2584.667,2855.333,3142.000,3443.167,3757.333,4083.000,4418.667,4762.833,5114.000,5470.667,5831.333,6194.500,6558.583,6923.167,7288.750,7655.833,8024.917,8396.500,8771.083,9149.167,9531.250,9917.833,10309.417,10706.500,11109.583,11519.167,11935.750,12359.833,12791.917,13232.500,13682.083,14141.167,14610.250,15089.833,15580.417,16082.500,0.000,1640.250,1478.417,1356.583,1273.250,1226.917,1216.083,1239.250,1294.917,1381.583
1640.250,1478.417,1356.583,1273.250,1226.917,1216.083,1239.250,1294.917,1381.583,1497.750,1641.917,1812.583,2008.250,2227.417,2468.583,2730.250,3010.917,3309.083,3623.250,3951.917,4293.583,4646.750,5009.917,5381.583,5760.250,6144.417,6532.583,6923.250,7314.833,7706.917,8100.000,8494.583,8891.167,9290.250,9692.333,10097.917,10507.500,10921.583,11340.667,11765.250,12195.833,12632.917,13077.000,13528.583,13988.167,14456.250,14933.333,15419.917,15916.500,16423.583,16941.667,0.000,1829.333,1654.500,1521.167,1427.833,1373.000,1355.167,1372.833,1424.500,1508.667
1829.333,1654.500,1521.167,1427.833,1373.000,1355.167,1372.833,1424.500,1508.667,1623.833,1768.500,1941.167,2140.333,2364.500,2612.167,2881.833,3172.000,3481.167,3807.833,4150.500,4507.667,4877.833,5259.500,5651.167,6051.333,6458.500,6871.167,7287.833,7707.000,8127.083,8547.667,8969.250,9392.333,9817.417,10245.000,10675.583,11109.667,11547.750,11990.333,12437.917,12891.000,13350.083,13815.667,14288.250,14768.333,15256.417,15753.000,16258.583,16773.667,17298.750,17834.333,0.000,2032.417,1844.083,1698.750,1594.917,1531.083,1505.750,1517.417,1564.583,1645.750
2032.417,1844.083,1698.750,1594.917,1531.083,1505.750,1517.417,1564.583,1645.750,1759.417,1904.083,2078.250,2280.417,2509.083,2762.750,3039.917,3339.083,3658.750,3997.417,4353.583,4725.750,5112.417,5512.083,5923.250,6344.417,6774.083,7210.750,7652.917,8099.083,8547.750,8997.333,9447.417,9898.500,10351.083,10805.667,11262.750,11722.833,12186.417,12654.000,13126.083,13603.167,14085.750,14574.333,15069.417,15571.500,16081.083,16598.667,17124.750,17659.833,18204.417,18759.000,0.000,2250.000,2047.667,1889.833,1775.000,1701.667,1668.333,1673.500,1715.667,1793.333
2250.000,2047.667,1889.833,1775.000,1701.667,1668.333,1673.500,1715.667,1793.333,1905.000,2049.167,2224.333,2429.000,2661.667,2920.833,3205.000,3512.667,3842.333,4192.500,4561.667,4948.333,5351.000,5768.167,6198.333,6640.000,7091.667,7551.833,8019.000,8491.667,8968.333,9447.500,9927.583,10408.167,10889.750,11372.833,11857.917,12345.500,12836.083,13330.167,13828.250,14330.833,14838.417,15351.500,15870.583,16396.167,16928.750,17468.833,18016.917,18573.500,19139.083,19714.167,0.000,2482.583,2265.750,2094.917,1968.583,1885.250,1843.417,1841.583,1878.250,1951.917
2482.583,2265.750,2094.917,1968.583,1885.250,1843.417,1841.583,1878.250,1951.917,2061.083,2204.250,2379.917,2586.583,2822.750,3086.917,3377.583,3693.250,4032.417,4393.583,4775.250,5175.917,5594.083,6028.250,6476.917,6938.583,7411.750,7894.917,8386.583,8885.250,9389.417,9897.583,10408.250,10919.833,11431.917,11945.000,12459.583,12976.167,13495.250,14017.333,14542.917,15072.500,15606.583,16145.667,16690.250,17240.833,17797.917,18362.000,18933.583,19513.167,20101.250,20698.333,0.000,2730.667,2498.833,2314.500,2176.167,2082.333,2031.500,2022.167,2052.833,2122.000
2730.667,2498.833,2314.500,2176.167,2082.333,2031.500,2022.167,2052.833,2122.000,2228.167,2369.833,2545.500,2753.667,2992.833,3261.500,3558.167,3881.333,4229.500,4601.167,4994.833,5409.000,5842.167,6292.833,6759.500,7240.667,7734.833,8240.500,8756.167,9280.333,9811.500,10348.167,10888.833,11432.000,11976.083,12520.667,13066.250,13613.333,14162.417,14714.000,15268.583,15826.667,16388.750,16955.333,17526.917,18104.000,18687.083,19276.667,19873.250,20477.333,21089.417,21710.000,0.000,2994.750,2747.417,2549.083,2398.250,2293.417,2233.083,2215.750,2239.917,2304.083
2994.750,2747.417,2549.083,2398.250,2293.417,2233.083,2215.750,2239.917,2304.083,2406.750,2546.417,2721.583,2930.750,3172.417,3445.083,3747.250,4077.417,4434.083,4815.750,5220.917,5648.083,6095.750,6562.417,7046.583,7546.750,8061.417,8589.083,9128.250,9677.417,10235.083,10799.750,11369.917,11944.083,12520.750,13098.333,13676.417,14255.500,14836.083,15418.667,16003.750,16591.833,17183.417,17779.000,18379.083,18984.167,19594.750,20211.333,20834.417,21464.500,22102.083,22747.667,0.000,3275.333,3012.000,2799.167,2635.333,2519.000,2448.667,2422.833,2440.000,2498.667
3275.333,3012.000,2799.167,2635.333,2519.000,2448.667,2422.833,2440.000,2498.667,2597.333,2734.500,2908.667,3118.333,3362.000,3638.167,3945.333,4282.000,4646.667,5037.833,5454.000,5893.667,6355.333,6837.500,7338.667,7857.333,8392.000,8941.167,9503.333,10077.000,10660.667,11252.833,11852.000,12456.667,13065.333,13676.500,14288.583,14901.167,15514.750,16129.833,16746.917,17366.500,17989.083,18615.167,19245.250,19879.833,20519.417,21164.500,21815.583,22473.167,23137.750,23809.833,0.000,3572.917,3293.083,3065.250,2887.917,2759.583,2678.750,2643.917,2653.583,2706.250
3572.917,3293.083,3065.250,2887.917,2759.583,2678.750,2643.917,2653.583,2706.250,2800.417,2934.583,3107.250,3316.917,3562.083,3841.250,4152.917,4495.583,4867.750,5267.917,5694.583,6146.250,6621.417,7118.583,7636.250,8172.917,8727.083,9297.250,9881.917,10479.583,11088.750,11707.917,12335.583,12970.250,13610.417,14254.583,14901.250,15548.833,16196.917,16846.000,17496.583,18149.167,18804.250,19462.333,20123.917,20789.500,21459.583,22134.667,22815.250,23501.833,24194.917,24895.000,0.000,3888.000,3591.167,3347.833,3156.500,3015.667,2923.833,2879.500,2881.167,2927.333
3888.000,3591.167,3347.833,3156.500,3015.667,2923.833,2879.500,2881.167,2927.333,3016.500,3147.167,3317.833,3527.000,3773.167,4054.833,4370.500,4718.667,5097.833,5506.500,5943.167,6406.333,6894.500,7406.167,7939.833,8494.000,9067.167,9657.833,10264.500,10885.667,11519.833,12165.500,12821.167,13485.333,14156.500,14833.167,15513.833,16197.000,16881.083,17565.667,18251.250,18938.333,19627.417,20319.000,21013.583,21711.667,22413.750,23120.333,23831.917,24549.000,25272.083,26001.667,0.000,4221.083,3906.750,3647.417,3441.583,3287.750,3184.417,3130.083,3123.250,3162.417
4221.083,3906.750,3647.417,3441.583,3287.750,3184.417,3130.083,3123.250,3162.417,3246.083,3372.750,3540.917,3749.083,3995.750,4279.417,4598.583,4951.750,5337.417,5754.083,6200.250,6674.417,7175.083,7700.750,8249.917,8821.083,9412.750,10023.417,10651.583,11295.750,11954.417,12626.083,13309.250,14002.417,14704.083,15412.750,16126.917,16845.083,17565.750,18287.333,19009.417,19732.500,20457.083,21183.667,21912.750,22644.833,23380.417,24120.000,24864.083,25613.167,26367.750,27128.333,0.000,4572.667,4240.333,3964.500,3743.667,3576.333,3461.000,3396.167,3380.333,3412.000
4572.667,4240.333,3964.500,3743.667,3576.333,3461.000,3396.167,3380.333,3412.000,3489.667,3611.833,3777.000,3983.667,4230.333,4515.500,4837.667,5195.333,5587.000,6011.167,6466.333,6951.000,7463.667,8002.833,8567.000,9154.667,9764.333,10394.500,11043.667,11710.333,12393.000,13090.167,13800.333,14522.000,15253.667,15993.833,16741.000,17493.667,18250.333,19009.500,19769.583,20530.167,21291.750,22054.833,22819.917,23587.500,24358.083,25132.167,25910.250,26692.833,27480.417,28273.500,0.000,4943.250,4592.417,4299.583,4063.250,3881.917,3754.083,3678.250,3652.917,3676.583
4943.250,4592.417,4299.583,4063.250,3881.917,3754.083,3678.250,3652.917,3676.583,3747.750,3864.917,4026.583,4231.250,4477.417,4763.583,5088.250,5449.917,5847.083,6278.250,6741.917,7236.583,7760.750,8312.917,8891.583,9495.250,10122.417,10771.583,11441.250,12129.917,12836.083,13558.250,14294.917,15044.583,15805.750,16576.917,17356.583,18143.250,18935.417,19731.583,20530.250,21329.833,22129.917,22931.000,23733.583,24538.167,25345.250,26155.333,26968.917,27786.500,28608.583,29435.667,0.000,5333.333,4963.500,4653.167,4400.833,4205.000,4064.167,3976.833,3941.500,3956.667
5333.333,4963.500,4653.167,4400.833,4205.000,4064.167,3976.833,3941.500,3956.667,4020.833,4132.500,4290.167,4492.333,4737.500,5024.167,5350.833,5716.000,6118.167,6555.833,7027.500,7531.667,8066.833,8631.500,9224.167,9843.333,10487.500,11155.167,11844.833,12555.000,13284.167,14030.833,14793.500,15570.667,16360.833,17162.500,17974.167,18794.333,19621.500,20454.167,21290.833,22130.000,22970.083,23810.667,24652.250,25495.333,26340.417,27188.000,28038.583,28892.667,29750.750,30613.333,0.000,5743.417,5354.083,5025.750,4756.917,4546.083,4391.750,4292.417,4246.583,4252.750
5743.417,5354.083,5025.750,4756.917,4546.083,4391.750,4292.417,4246.583,4252.750,4309.417,4415.083,4568.250,4767.417,5011.083,5297.750,5625.917,5994.083,6400.750,6844.417,7323.583,7836.750,8382.417,8959.083,9565.250,10199.417,10860.083,11545.750,12254.917,12986.083,13737.750,14508.417,15296.583,16100.750,16919.417,17751.083,18594.250,19447.417,20309.083,21177.750,22051.917,22930.083,23810.750,24692.333,25574.417,26457.500,27342.083,28228.667,29117.750,30009.833,30905.417,31805.000,0.000,6174.000,5764.667,5417.833,5132.000,4905.667,4737.333,4625.500,4568.667,4565.333
6174.000,5764.667,5417.833,5132.000,4905.667,4737.333,4625.500,4568.667,4565.333,4614.000,4713.167,4861.333,5057.000,5298.667,5584.833,5914.000,6284.667,6695.333,7144.500,7630.667,8152.333,8708.000,9296.167,9915.333,10564.000,11240.667,11943.833,12672.000,13423.667,14197.333,14991.500,15804.667,16635.333,17482.000,18343.167,19217.333,20103.000,20998.667,21902.833,22814.000,23730.667,24651.333,25574.500,26498.583,27423.167,28348.750,29275.833,30204.917,31136.500,32071.083,33009.167,0.000,6625.583,6195.750,5829.917,5526.583,5284.250,5101.417,4976.583,4908.250,4894.917
6625.583,6195.750,5829.917,5526.583,5284.250,5101.417,4976.583,4908.250,4894.917,4935.083,5027.250,5169.917,5361.583,5600.750,5885.917,6215.583,6588.250,7002.417,7456.583,7949.250,8478.917,9044.083,9643.250,10274.917,10937.583,11629.750,12349.917,13096.583,13868.250,14663.417,15480.583,16318.250,17174.917,18049.083,18939.250,19843.917,20761.583,21690.750,22629.917,23577.583,24532.250,25492.417,26456.583,27423.250,28390.833,29358.917,30328.000,31298.583,32271.167,33246.250,34224.333,0.000,7098.667,6647.833,6262.500,5941.167,5682.333,5484.500,5346.167,5265.833,5242.000
7098.667,6647.833,6262.500,5941.167,5682.333,5484.500,5346.167,5265.833,5242.000,5273.167,5357.833,5494.500,5681.667,5917.833,6201.500,6531.167,6905.333,7322.500,7781.167,8279.833,8817.000,9391.167,10000.833,10644.500,11320.667,12027.833,12764.500,13529.167,14320.333,15136.500,15976.167,16837.833,17720.000,18621.167,19539.833,20474.500,21423.667,22385.833,23359.500,24343.167,25335.333,26334.500,27339.167,28347.833,29359.000,30371.083,31383.667,32397.250,33412.333,34429.417,35449.000,0.000,7593.750,7121.417,6716.083,6376.250,6100.417,5887.083,5734.750,5641.917,5607.083
7593.750,7121.417,6716.083,6376.250,6100.417,5887.083,5734.750,5641.917,5607.083,5628.750,5705.417,5835.583,6017.750,6250.417,6532.083,6861.250,7236.417,7656.083,8118.750,8622.917,9167.083,9749.750,10369.417,11024.583,11713.750,12435.417,13188.083,13970.250,14780.417,15617.083,16478.750,17363.917,18271.083,19198.750,20145.417,21109.583,22089.750,23084.417,24092.083,25111.250,26140.417,27178.083,28222.750,29272.917,30327.083,31383.750,32441.333,33499.417,34558.500,35619.083,36681.667,0.000,8111.333,7617.000,7191.167,6832.333,6539.000,6309.667,6142.833,6037.000,5990.667
8111.333,7617.000,7191.167,6832.333,6539.000,6309.667,6142.833,6037.000,5990.667,6002.333,6070.500,6193.667,6370.333,6599.000,6878.167,7206.333,7582.000,8003.667,8469.833,8979.000,9529.667,10120.333,10749.500,11415.667,12117.333,12853.000,13621.167,14420.333,15249.000,16105.667,16988.833,17897.000,18828.667,19782.333,20756.500,21749.667,22760.333,23787.000,24828.167,25882.333,26948.000,28023.667,29107.833,30199.000,31295.667,32396.333,33499.500,34603.583,35708.167,36813.750,37920.833,0.000,8651.917,8135.083,7688.250,7309.917,6998.583,6752.750,6570.917,6451.583,6393.250
8651.917,8135.083,7688.250,7309.917,6998.583,6752.750,6570.917,6451.583,6393.250,6394.417,6453.583,6569.250,6739.917,6964.083,7240.250,7566.917,7942.583,8365.750,8834.917,9348.583,9905.250,10503.417,11141.583,11818.250,12531.917,13281.083,14064.250,14879.917,15726.583,16602.750,17506.917,18437.583,19393.250,20372.417,21373.583,22395.250,23435.917,24494.083,25568.250,26656.917,27758.583,28871.750,29994.917,31126.583,32265.250,33409.417,34557.583,35708.250,36859.833,38011.917,39165.000,0.000,9216.000,8676.167,8207.833,7809.500,7479.667,7216.833,7019.500,6886.167,6815.333
9216.000,8676.167,8207.833,7809.500,7479.667,7216.833,7019.500,6886.167,6815.333,6805.500,6855.167,6962.833,7127.000,7346.167,7618.833,7943.500,8318.667,8742.833,9214.500,9732.167,10294.333,10899.500,11546.167,12232.833,12958.000,13720.167,14517.833,15349.500,16213.667,17108.833,18033.500,18986.167,19965.333,20969.500,21997.167,23046.833,24117.000,25206.167,26312.833,27435.500,28572.667,29722.833,30884.500,32056.167,33236.333,34423.500,35616.167,36812.833,38012.000,39212.083,40412.667,0.000,9804.083,9240.750,8750.417,8331.583,7982.750,7702.417,7489.083,7341.250,7257.417
9804.083,9240.750,8750.417,8331.583,7982.750,7702.417,7489.083,7341.250,7257.417,7236.083,7275.750,7374.917,7532.083,7745.750,8014.417,8336.583,8710.750,9135.417,9609.083,10130.250,10697.417,11309.083,11963.750,12659.917,13396.083,14170.750,14982.417,15829.583,16710.750,17624.417,18569.083,19543.250,20545.417,21574.083,22627.750,23704.917,24804.083,25923.750,27062.417,28218.583,29390.750,30577.417,31777.083,32988.250,34209.417,35439.083,36675.750,37917.917,39164.083,40412.750,41662.333,0.000,10416.667,9829.333,9316.500,8876.667,8508.333,8210.000,7980.167,7817.333,7720.000
10416.667,9829.333,9316.500,8876.667,8508.333,8210.000,7980.167,7817.333,7720.000,7686.667,7715.833,7806.000,7955.667,8163.333,8427.500,8746.667,9119.333,9544.000,10019.167,10543.333,11115.000,11732.667,12394.833,13100.000,13846.667,14633.333,15458.500,16320.667,17218.333,18150.000,19114.167,20109.333,21134.000,22186.667,23265.833,24370.000,25497.667,26647.333,27817.500,29006.667,30213.333,31436.000,32673.167,33923.333,35185.000,36456.667,37736.833,39024.000,40316.667,41613.333,42912.500,0.000,11054.250,10442.417,9906.583,9445.250,9056.917,8740.083,8493.250,8314.917,8203.583
